repo,category,evidence_path
ai8x-synthesis,evaluation,tests/sample_test_fifostream-720p.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-eltwise.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-expandcontract.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-nonsquare-tall.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-nonsquare.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-notvga128x96.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-notvga190x120.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-notvga40x30.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-notvga64x48-sc.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-notvga64x48-sc2.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-notvga64x48.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-notvga80x60.npy
ai8x-synthesis,evaluation,tests/sample_test_fifostream-vga.npy
ai8x-synthesis,evaluation,tests/sample_test_flatten-bias.npy
ai8x-synthesis,evaluation,tests/sample_test_flatten-fc-quant-fc.npy
ai8x-synthesis,evaluation,tests/sample_test_flatten-fc-quant-small.npy
ai8x-synthesis,evaluation,tests/sample_test_flatten-fc-quant.npy
ai8x-synthesis,evaluation,tests/sample_test_group0-pool4.npy
ai8x-synthesis,evaluation,tests/sample_test_hd8-tall.npy
ai8x-synthesis,evaluation,tests/sample_test_hd8.npy
ai8x-synthesis,evaluation,tests/sample_test_largeinput.npy
ai8x-synthesis,evaluation,tests/sample_test_largeinputh.npy
ai8x-synthesis,evaluation,tests/sample_test_largeinputw.npy
ai8x-synthesis,evaluation,tests/sample_test_layers.npy
ai8x-synthesis,evaluation,tests/sample_test_layers128.npy
ai8x-synthesis,evaluation,tests/sample_test_linklayer-hoparound.npy
ai8x-synthesis,evaluation,tests/sample_test_max.npy
ai8x-synthesis,evaluation,tests/sample_test_maxkern-maxproc-group0.npy
ai8x-synthesis,evaluation,tests/sample_test_maxkern-maxproc.npy
ai8x-synthesis,evaluation,tests/sample_test_maxkern.npy
ai8x-synthesis,evaluation,tests/sample_test_maxkern0123.npy
ai8x-synthesis,evaluation,tests/sample_test_maxops.npy
ai8x-synthesis,evaluation,tests/sample_test_mlp-multilayer208.npy
ai8x-synthesis,evaluation,tests/sample_test_mlp12to2.npy
ai8x-synthesis,evaluation,tests/sample_test_mlpflatten12to100.npy
ai8x-synthesis,evaluation,tests/sample_test_mlpflatten12to17.npy
ai8x-synthesis,evaluation,tests/sample_test_mlpflatten12to2.npy
ai8x-synthesis,evaluation,tests/sample_test_mlpflatten192to10.npy
ai8x-synthesis,evaluation,tests/sample_test_mlpflatten768to10.npy
ai8x-synthesis,evaluation,tests/sample_test_mlpflatten768to100.npy
ai8x-synthesis,evaluation,tests/sample_test_mlpflattennopool12to2.npy
ai8x-synthesis,evaluation,tests/sample_test_mpadd-128.npy
ai8x-synthesis,evaluation,tests/sample_test_mpadd-192.npy
ai8x-synthesis,evaluation,tests/sample_test_mpadd-256.npy
ai8x-synthesis,evaluation,tests/sample_test_mpadd.npy
ai8x-synthesis,evaluation,tests/sample_test_mpadd3-192.npy
ai8x-synthesis,evaluation,tests/sample_test_mpadd3-256-conv.npy
ai8x-synthesis,evaluation,tests/sample_test_mpadd3-256.npy
ai8x-synthesis,evaluation,tests/sample_test_mpflatten-128.npy
ai8x-synthesis,evaluation,tests/sample_test_mpflatten-192.npy
ai8x-synthesis,evaluation,tests/sample_test_mpflatten-256.npy
ai8x-synthesis,evaluation,tests/sample_test_mppool-128.npy
ai8x-synthesis,evaluation,tests/sample_test_mppool-192.npy
ai8x-synthesis,evaluation,tests/sample_test_mppool-1x1.npy
ai8x-synthesis,evaluation,tests/sample_test_mppool-256.npy
ai8x-synthesis,evaluation,tests/sample_test_multipass5.npy
ai8x-synthesis,evaluation,tests/sample_test_multipass5m16.npy
ai8x-synthesis,evaluation,tests/sample_test_multipass5m32.npy
ai8x-synthesis,evaluation,tests/sample_test_multipass5m8.npy
ai8x-synthesis,evaluation,tests/sample_test_negate.npy
ai8x-synthesis,evaluation,tests/sample_test_nonsquare.npy
ai8x-synthesis,evaluation,tests/sample_test_passthroughmp.npy
ai8x-synthesis,evaluation,tests/sample_test_pool-4high.npy
ai8x-synthesis,evaluation,tests/sample_test_power-ai87.npy
ai8x-synthesis,evaluation,tests/sample_test_readahead-pool-inputmultipass.npy
ai8x-synthesis,evaluation,tests/sample_test_readahead-pool-multipass.npy
ai8x-synthesis,evaluation,tests/sample_test_readahead-pool.npy
ai8x-synthesis,evaluation,tests/sample_test_singlebyte.npy
ai8x-synthesis,evaluation,tests/sample_test_snoop-noskip.npy
ai8x-synthesis,evaluation,tests/sample_test_snoop-skip.npy
ai8x-synthesis,evaluation,tests/sample_test_tfrock-bias.npy
ai8x-synthesis,evaluation,tests/sample_test_upsample-nonsquare-3x6x8.npy
ai8x-synthesis,evaluation,tests/sample_test_upsample-nonsquare-3x7x9.npy
ai8x-synthesis,evaluation,tests/sample_test_upsample-nonsquare.npy
ai8x-synthesis,evaluation,tests/sample_test_upsample.npy
ai8x-synthesis,evaluation,tests/sample_test_upscale-pro.npy
ai8x-synthesis,evaluation,tests/sample_test_upscale.npy
ai8x-synthesis,evaluation,tests/sample_test_wide256in.npy
ai8x-synthesis,evaluation,tests/sample_test_wide3to508to3.npy
ai8x-synthesis,evaluation,tests/sample_test_wide512in-q1.npy
ai8x-synthesis,evaluation,tests/sample_test_wide512in-q2.npy
ai8x-synthesis,evaluation,tests/sample_test_wide512in-q4.npy
ai8x-synthesis,evaluation,tests/sample_test_wide512in.npy
ai8x-synthesis,evaluation,tests/sample_test_wide512inii.npy
ai8x-synthesis,evaluation,tests/sample_test_wide512out.npy
ai8x-synthesis,evaluation,tests/sample_test_widein-1x1.npy
ai8x-synthesis,evaluation,tests/sample_test_widein-maxproc4.npy
ai8x-synthesis,evaluation,tests/sample_test_widein.npy
ai8x-synthesis,evaluation,tests/sample_test_wideout.npy
ai8x-synthesis,evaluation,tests/sample_vggface2_facedetection.npy
ai8x-synthesis,evaluation,tests/sample_vggface2_faceid.npy
ai8x-synthesis,evaluation,tests/test-ai85-80expansion-q4-32bitout.yaml
ai8x-synthesis,evaluation,tests/test-ai85-cifar10-hwc-16x16avgpool.yaml
ai8x-synthesis,evaluation,tests/test-ai85-cifar10-hwc-1x1.yaml
ai8x-synthesis,evaluation,tests/test-ai85-cifar10-hwc-3x3s2p2avgpool.yaml
ai8x-synthesis,evaluation,tests/test-ai85-cifar10-hwc-quant4.yaml
ai8x-synthesis,evaluation,tests/test-ai85-conv1d.yaml
ai8x-synthesis,evaluation,tests/test-ai85-fire-cifar10.yaml
ai8x-synthesis,evaluation,tests/test-ai85-fire2-cifar10.yaml
ai8x-synthesis,evaluation,tests/test-ai85-mnist80wide-q4.yaml
ai8x-synthesis,evaluation,tests/test-ai85-mnist80wide.yaml
ai8x-synthesis,evaluation,tests/test-ai85-mnistwide.yaml
ai8x-synthesis,evaluation,tests/test-binary.yaml
ai8x-synthesis,evaluation,tests/test-burnin-rand_16x64x64.yaml
ai8x-synthesis,evaluation,tests/test-burnin-rand_64x64x64.yaml
ai8x-synthesis,evaluation,tests/test-burnin_16x64x64.yaml
ai8x-synthesis,evaluation,tests/test-burnin_64x64x64.yaml
ai8x-synthesis,evaluation,tests/test-burnin_64x80x128.yaml
ai8x-synthesis,evaluation,tests/test-burnin_64x8x8.yaml
ai8x-synthesis,evaluation,tests/test-bypass-depthwise3x4x4.yaml
ai8x-synthesis,evaluation,tests/test-bypass-identity-small-bias.yaml
ai8x-synthesis,evaluation,tests/test-bypass-identity-small.yaml
ai8x-synthesis,evaluation,tests/test-bypass-identity.yaml
ai8x-synthesis,evaluation,tests/test-bypass.yaml
ai8x-synthesis,evaluation,tests/test-catsdogs-qat8-q.pth.tar
ai8x-synthesis,evaluation,tests/test-catsdogs.yaml
ai8x-synthesis,evaluation,tests/test-chan1024-1024.yaml
ai8x-synthesis,evaluation,tests/test-chan1024.yaml
ai8x-synthesis,evaluation,tests/test-cifar10-1x1.pth.tar
ai8x-synthesis,evaluation,tests/test-cifar10-abs.yaml
ai8x-synthesis,evaluation,tests/test-cifar10-bias-quant4.pth.tar
ai8x-synthesis,evaluation,tests/test-cifar10-bias.pth.tar
ai8x-synthesis,evaluation,tests/test-cifar10-chw-mlp.yaml
ai8x-synthesis,evaluation,tests/test-cifar10-chw.yaml
ai8x-synthesis,evaluation,tests/test-cifar10-hwc-outputoffset.yaml
ai8x-synthesis,evaluation,tests/test-cifar10-hwc-shift1.yaml
ai8x-synthesis,evaluation,tests/test-cifar10-hwc-shift2.yaml
ai8x-synthesis,evaluation,tests/test-cifar10-hwc-stream.yaml
ai8x-synthesis,evaluation,tests/test-cifar10-hwc.yaml
ai8x-synthesis,evaluation,tests/test-cifar10.pth.tar
ai8x-synthesis,evaluation,tests/test-cifar100-residual-qat8-q.pth.tar
ai8x-synthesis,evaluation,tests/test-cifar100-ressimplenet.yaml
ai8x-synthesis,evaluation,tests/test-cifar100-simplenetwide2x-qat-mixed-q.pth.tar
ai8x-synthesis,evaluation,tests/test-cifar100-simplewide2x.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-3-bias.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-3.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-5.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-6.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-7.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-8.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-abs.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation11-pad0-96ch.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation13-k2-pad0.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation3-pad0-128ch.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation4-k2-pad0.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation4-pad0.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation4-pad1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation7-pad0-128ch.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation7-pad0.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-dilation8-k2-pad0.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-multilayer-q1248.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-multilayer.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-nopad.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-1-binary.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-1-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-1-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-1-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-1-wide.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-2-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-2-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-2-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-3-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-3-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-3-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-3-wide.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-3.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-4-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-4-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-4-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-5-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-5-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-5-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-5-wide.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-5.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-6-binary.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-6-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-6-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-6-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-6.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-7-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-7-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-7-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-7.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-8-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-8-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-8-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-8.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-9-q1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-9-q2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-9-q4.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-9-wide.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-9.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-mp-nopad.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-mp-pad1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-mp-pad2.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-mpin-pad1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-mpout-pad1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d-pool-nomp-pad1.yaml
ai8x-synthesis,evaluation,tests/test-conv1d.yaml
ai8x-synthesis,evaluation,tests/test-conv1x1.yaml
ai8x-synthesis,evaluation,tests/test-conv2d-dilation2.yaml
ai8x-synthesis,evaluation,tests/test-conv2d-dilation2a.yaml
ai8x-synthesis,evaluation,tests/test-conv2d-dilation3.yaml
ai8x-synthesis,evaluation,tests/test-conv2d-dilation4.yaml
ai8x-synthesis,evaluation,tests/test-conv2d-id.yaml
ai8x-synthesis,evaluation,tests/test-conv2d-pooldilation-mixed-stride3.yaml
ai8x-synthesis,evaluation,tests/test-conv2d-pooldilation-stride3.yaml
ai8x-synthesis,evaluation,tests/test-conv2d-pooldilation.yaml
ai8x-synthesis,evaluation,tests/test-conv2dk1x1-b-pool.yaml
ai8x-synthesis,evaluation,tests/test-conv2dk1x1-b.yaml
ai8x-synthesis,evaluation,tests/test-conv2dk1x1.yaml
ai8x-synthesis,evaluation,tests/test-dataonexone.yaml
ai8x-synthesis,evaluation,tests/test-dataonexone2.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-128-bias.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-128.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-64-bias.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-64.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-big.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-mixed-nobias.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-mixed.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-mixed2-nobias.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-mixed3-nobias.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-nopool-109.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-nopool-110.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-nopool-113.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-nopool-a.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-nopool-b.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-nopool-c.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-nopool-d.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-pool-nobias.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-pool.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-quantpool-nobias.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-quantpool-stream-bias.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-quantpool-stream.yaml
ai8x-synthesis,evaluation,tests/test-depthwise-quantpool.yaml
ai8x-synthesis,evaluation,tests/test-depthwise17x5x7-move-back.yaml
ai8x-synthesis,evaluation,tests/test-depthwise17x5x7-move-more.yaml
ai8x-synthesis,evaluation,tests/test-depthwise17x5x7-move.yaml
ai8x-synthesis,evaluation,tests/test-depthwise1d.yaml
ai8x-synthesis,evaluation,tests/test-depthwise1x1-move.yaml
ai8x-synthesis,evaluation,tests/test-depthwise1x1.yaml
ai8x-synthesis,evaluation,tests/test-depthwise2x2x2.yaml
ai8x-synthesis,evaluation,tests/test-depthwise3x4x4-move.yaml
ai8x-synthesis,evaluation,tests/test-depthwise3x4x4.yaml
ai8x-synthesis,evaluation,tests/test-depthwise6x5x7-move.yaml
ai8x-synthesis,evaluation,tests/test-depthwise6x5x7.yaml
ai8x-synthesis,evaluation,tests/test-depthwiset2d.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-126ch.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-31ch.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-5op-31ch.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-7ch.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-avgpool-128ch.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-avgpool-64ch.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-avgpool.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-combined-avgpool.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-combined-conv-avgpool.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-conv-avgpool.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-conv.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-multipass.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-pool-avg.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-pool.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-poolafter-avg.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd-poolafter.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseadd4-7ch.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseaddconv2d-7ch.yaml
ai8x-synthesis,evaluation,tests/test-eltwiseor.yaml
ai8x-synthesis,evaluation,tests/test-eltwisesub.yaml
ai8x-synthesis,evaluation,tests/test-eltwisexor.yaml
ai8x-synthesis,evaluation,tests/test-energy.yaml
ai8x-synthesis,evaluation,tests/test-faceid-qat8-q.pth.tar
ai8x-synthesis,evaluation,tests/test-faceid.yaml
ai8x-synthesis,evaluation,tests/test-fashionmnist-chw.yaml
ai8x-synthesis,evaluation,tests/test-fashionmnist.pth.tar
ai8x-synthesis,evaluation,tests/test-ffs-nopad-multipass5-bias.yaml
ai8x-synthesis,evaluation,tests/test-ffsreadahead-cifar10-hwc.yaml
ai8x-synthesis,evaluation,tests/test-ffsreadahead-multipass-bias.yaml
ai8x-synthesis,evaluation,tests/test-ffsreadahead-multipass.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4-cifar10-hwc.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4-likecifar10-hwc.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4-nopad-multipass5q2.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4readahead-cifar10-hwc.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4readahead-multipass-bias.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4readahead-multipass.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4readahead-multipass3.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4readahead-nopad-multipass5-bias.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4readahead-nopad-multipass5-w8.yaml
ai8x-synthesis,evaluation,tests/test-ffsx4readahead-nopad-multipass5.yaml
ai8x-synthesis,evaluation,tests/test-fifo-hwc-nonsquare.yaml
ai8x-synthesis,evaluation,tests/test-fifo-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifo-nonsquare.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-15ch-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-16ch-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-32-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-32.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-640-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-640-small.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-640.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-720p-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-cifar-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-cifar.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-expandcontract.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-group-notvga64x48-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-hd8-chw.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-hd8-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-hd8-tall-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-nonsquare-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-nonsquare.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-notvga128x96-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-notvga190x120-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-notvga40x30-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-notvga64x48-hwc-sc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-notvga64x48-hwc-sc2.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-notvga64x48-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-notvga80x60-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-pool-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-pool-stride-hwc-tall.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-pool-stride-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-pool-stride.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-pool.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-quant.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-transition-early.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-vga-hwc-ai87.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-vga-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-vga.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-vga2-hwc-ai87.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-vga2-hwc.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-x4-cifar-hwc-128x128.yaml
ai8x-synthesis,evaluation,tests/test-fifostream-x4-cifar-hwc.yaml
ai8x-synthesis,evaluation,tests/test-firetestnet-cifar10.pth.tar
ai8x-synthesis,evaluation,tests/test-flatten-bias.yaml
ai8x-synthesis,evaluation,tests/test-flatten-fc-quant2-fc.yaml
ai8x-synthesis,evaluation,tests/test-flatten-fc-quant2.yaml
ai8x-synthesis,evaluation,tests/test-flatten-fc-quant4-fc.yaml
ai8x-synthesis,evaluation,tests/test-flatten-fc-quant4.yaml
ai8x-synthesis,evaluation,tests/test-flatten-fc-quant8-fc.yaml
ai8x-synthesis,evaluation,tests/test-flatten-fc-quant8.yaml
ai8x-synthesis,evaluation,tests/test-group0-pool4.yaml
ai8x-synthesis,evaluation,tests/test-kws20-hwc.yaml
ai8x-synthesis,evaluation,tests/test-kws20-qat8-q.pth.tar
ai8x-synthesis,evaluation,tests/test-largeinput.yaml
ai8x-synthesis,evaluation,tests/test-largeinputh.yaml
ai8x-synthesis,evaluation,tests/test-largeinputw.yaml
ai8x-synthesis,evaluation,tests/test-layers.yaml
ai8x-synthesis,evaluation,tests/test-layers128.yaml
ai8x-synthesis,evaluation,tests/test-linklayer-hoparound.yaml
ai8x-synthesis,evaluation,tests/test-max.yaml
ai8x-synthesis,evaluation,tests/test-maxkern-maxproc-group0.yaml
ai8x-synthesis,evaluation,tests/test-maxkern-maxproc.yaml
ai8x-synthesis,evaluation,tests/test-maxkern.yaml
ai8x-synthesis,evaluation,tests/test-maxkern0123.yaml
ai8x-synthesis,evaluation,tests/test-maxops.yaml
ai8x-synthesis,evaluation,tests/test-mlp-multilayer208.yaml
ai8x-synthesis,evaluation,tests/test-mlp12to2.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten12to100-big.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten12to100.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten12to17-big.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten12to17.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten12to2.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten192to10-big.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten192to10.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten768to10-big.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten768to10.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten768to100-big-q4.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten768to100-big.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten768to100-quant2.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten768to100-quant4.yaml
ai8x-synthesis,evaluation,tests/test-mlpflatten768to100.yaml
ai8x-synthesis,evaluation,tests/test-mlpflattennopool12to2.yaml
ai8x-synthesis,evaluation,tests/test-mnist-80expansion-q4.pth.tar
ai8x-synthesis,evaluation,tests/test-mnist-80wide-q4.pth.tar
ai8x-synthesis,evaluation,tests/test-mnist-80wide.pth.tar
ai8x-synthesis,evaluation,tests/test-mnist-chw-ai85.yaml
ai8x-synthesis,evaluation,tests/test-mnist-chw-extrasmallnet.yaml
ai8x-synthesis,evaluation,tests/test-mnist-chw.yaml
ai8x-synthesis,evaluation,tests/test-mnist-extrasmallnet.pth.tar
ai8x-synthesis,evaluation,tests/test-mnist-qat8-q.pth.tar
ai8x-synthesis,evaluation,tests/test-mnist-wide.pth.tar
ai8x-synthesis,evaluation,tests/test-mnist.pth.tar
ai8x-synthesis,evaluation,tests/test-mp_add_minimized_q.pth.tar
ai8x-synthesis,evaluation,tests/test-mpadd-128.yaml
ai8x-synthesis,evaluation,tests/test-mpadd-192.yaml
ai8x-synthesis,evaluation,tests/test-mpadd-256.yaml
ai8x-synthesis,evaluation,tests/test-mpadd-minimal-no0.yaml
ai8x-synthesis,evaluation,tests/test-mpadd-minimal.yaml
ai8x-synthesis,evaluation,tests/test-mpadd3-192.yaml
ai8x-synthesis,evaluation,tests/test-mpadd3-256-convpad0.yaml
ai8x-synthesis,evaluation,tests/test-mpadd3-256-convpad1.yaml
